"ID","value","group","metric"
583,30,"Post-Cranial","FeD4 L"
583,98,"Post-Cranial","FeC R"
583,93,"Post-Cranial","FeC L"
583,78.2,"Post-Cranial","FeE R"
583,77,"Post-Cranial","FeE L"
583,357,"Post-Cranial","TiL1 R"
583,354,"Post-Cranial","TiL1 L"
583,357,"Post-Cranial","TiL2 R"
583,354,"Post-Cranial","TiL2 L"
583,35.5,"Post-Cranial","TiD1 R"
583,31.2,"Post-Cranial","TiD1 L"
583,26.7,"Post-Cranial","TiD2 R"
583,25.5,"Post-Cranial","TiD2 L"
583,76.7,"Post-Cranial","TiE L"
583,78.8,"Post-Cranial","CaL R"
583,78.5,"Post-Cranial","CaL L"
583,51.9,"Post-Cranial","TaL R"
583,46.1,"Post-Cranial","FeHD L"
583,450,"Post-Cranial","FeL2 R"
583,442,"Post-Cranial","FeL2 L"
583,47,"Post-Cranial","FeHD R"
583,41,"Cranial","G'2 Palatal Breadth (end-end)"
587,44.3,"Post-Cranial","BW"
587,417,"Post-Cranial","FeL1 R"
587,425,"Post-Cranial","FeL1 L"
587,137,"Post-Cranial","CLL1 R"
587,134,"Post-Cranial","CLL1 L"
587,37.4,"Post-Cranial","GLL L"
587,24.5,"Post-Cranial","GLB L"
587,306,"Post-Cranial","HuL1 L"
587,41.1,"Post-Cranial","HuHD L"
587,21.4,"Post-Cranial","HuD1 L"
587,16,"Post-Cranial","HuD2 L"
587,60,"Post-Cranial","HuC L"
587,53.1,"Post-Cranial","HuE1 L"
587,217,"Post-Cranial","RaL L"
587,20,"Post-Cranial","RaHD L"
587,46.3,"Post-Cranial","TaL L"
587,26.1,"Post-Cranial","FeD1 R"
587,26.7,"Post-Cranial","FeD1 L"
587,31.8,"Post-Cranial","FeD2 R"
587,32.2,"Post-Cranial","FeD2 L"
587,27.3,"Post-Cranial","FeD3 R"
587,27.5,"Post-Cranial","FeD3 L"
587,23.6,"Post-Cranial","FeD4 R"
587,25.2,"Post-Cranial","FeD4 L"
587,83,"Post-Cranial","FeC R"
587,81,"Post-Cranial","FeC L"
587,72.6,"Post-Cranial","FeE R"
587,73.1,"Post-Cranial","FeE L"
587,376,"Post-Cranial","TiL1 L"
587,375,"Post-Cranial","TiL2 L"
587,32.5,"Post-Cranial","TiD1 R"
587,30.6,"Post-Cranial","TiD1 L"
587,22.1,"Post-Cranial","TiD2 R"
587,22.5,"Post-Cranial","TiD2 L"
587,68.5,"Post-Cranial","TiE L"
587,79.6,"Post-Cranial","CaL R"
587,78.1,"Post-Cranial","CaL L"
587,47.4,"Post-Cranial","TaL R"
587,41.6,"Post-Cranial","FeHD L"
587,412,"Post-Cranial","FeL2 R"
587,421,"Post-Cranial","FeL2 L"
587,41.3,"Post-Cranial","FeHD R"
593,94.2,"Cranial","GB Bimaxillary Breadth"
593,53,"Cranial","NH' Nasal Height"
593,22.3,"Cranial","NB Nasal Breadth"
593,7.8,"Cranial","SC Simotic Chord"
593,22.6,"Cranial","DC Bi-Dacryonic Chord"
593,37,"Cranial","DA Bi-Dacryonic Arc"
593,49,"Cranial","G'1 Palatal Length (st-o)"
593,57.6,"Cranial","ext-L External Length"
593,60,"Cranial","ext-B External Breadth (ecm-ecm)"
593,40.6,"Cranial","O'1 Orbital Breadth R"
593,194,"Cranial","L Maximum Length"
593,138,"Cranial","B Maximum Breadth"
593,140,"Cranial","H' Basi-Bregmatic Height"
593,107,"Cranial","LB Basi-Nasal Length"
593,136.4,"Cranial","J Bizygomatic Breadth"
593,100,"Cranial","GL Basi-Alveolar Length"
593,303,"Cranial","BQ' Transverse Biporial Arc"
593,140,"Cranial","S1 Frontal Arc"
593,130,"Cranial","S2 Parietal Arc"
593,120,"Cranial","S3 Occipital Arc"
593,126.5,"Cranial","S1' Frontal Chord"
593,114.6,"Cranial","S2' Parietal Chord"
593,97.5,"Cranial","S3' Occipital Chord"
593,542,"Cranial","U Max. Circumference"
593,117.6,"Cranial","Biast B Biasterionic Breadth"
593,34.4,"Cranial","FL Foraminal Length"
593,30.7,"Cranial","FB Foraminal Breadth"
593,102.2,"Cranial","ec-ec Bi-Orbital Breadth"
593,110.3,"Cranial","fmt-fmt Upper Facial Breadth"
593,114.1,"Cranial","TFH Total Facial Height"
593,72.7,"Cranial","G'H Upper Facial Height"
593,40.6,"Cranial","O'1 Orbital Breadth L"
593,35.5,"Cranial","O'2 Orbital Length R"
593,35.9,"Cranial","O'2 Orbital Length L"
593,130,"Cranial","PBH Porion-Bregma Height R"
593,132,"Cranial","PBH Porion-Bregma Height L"
593,107,"Mandibular","ML Maximum Length"
593,129,"Mandibular","W1 Bicondylar Width"
593,110.6,"Mandibular","GoGo Bigonial Breadth"
593,45.4,"Mandibular","ZZ Biforamen Breadth"
593,124,"Mandibular","M< Mandibular Angle"
593,36.6,"Mandibular","RB' Minimum Ramus B R"
593,38.4,"Mandibular","RB' Minimum Ramus B L"
593,71.8,"Mandibular","CrH Coronoid Height R"
593,69.4,"Mandibular","CrH Coronoid Height L"
593,70,"Mandibular","RH Ramus Height R"
593,67.8,"Mandibular","RH Ramus Height L"
593,443,"Post-Cranial","FeL1 R"
593,169,"Post-Cranial","CLL1 R"
593,45,"Post-Cranial","GLL R"
593,31.8,"Post-Cranial","GLB R"
593,68.8,"Post-Cranial","HuE1 R"
593,67.4,"Post-Cranial","HuE1 L"
593,241,"Post-Cranial","RaL R"
593,241,"Post-Cranial","RaL L"
593,23.4,"Post-Cranial","RaHD R"
593,23.4,"Post-Cranial","RaHD L"
593,259,"Post-Cranial","ULL1 R"
593,56.7,"Post-Cranial","TaL L"
593,31.8,"Post-Cranial","FeD1 R"
593,33.3,"Post-Cranial","FeD2 R"
593,32.6,"Post-Cranial","FeD3 R"
593,27.8,"Post-Cranial","FeD4 R"
593,98,"Post-Cranial","FeC R"
593,86.3,"Post-Cranial","FeE R"
593,84,"Post-Cranial","FeE L"
593,363,"Post-Cranial","TiL1 R"
593,368,"Post-Cranial","TiL1 L"
593,362,"Post-Cranial","TiL2 R"
593,362,"Post-Cranial","TiL2 L"
593,38.2,"Post-Cranial","TiD1 R"
593,41.5,"Post-Cranial","TiD1 L"
593,27.4,"Post-Cranial","TiD2 R"
593,26.6,"Post-Cranial","TiD2 L"
593,80.3,"Post-Cranial","TiE R"
593,81.8,"Post-Cranial","TiE L"
593,354,"Post-Cranial","FiL1 R"
593,81.8,"Post-Cranial","CaL R"
593,78.4,"Post-Cranial","CaL L"
593,58,"Post-Cranial","TaL R"
593,441,"Post-Cranial","FeL2 R"
593,46.2,"Post-Cranial","FeHD R"
593,35.4,"Cranial","G'2 Palatal Breadth (end-end)"
597,307,"Post-Cranial","HuL1 R"
597,43.7,"Post-Cranial","HuHD R"
597,21.5,"Post-Cranial","HuD1 R"
597,17.2,"Post-Cranial","HuD2 R"
597,64,"Post-Cranial","HuC R"
597,207,"Post-Cranial","RaL R"
597,22.7,"Post-Cranial","RaHD R"
597,226,"Post-Cranial","ULL1 R"
597,33.2,"Post-Cranial","FeD2 R"
597,46,"Post-Cranial","FeHD R"
600,115.1,"Post-Cranial","SaB"
600,438,"Post-Cranial","FeL1 R"
600,439,"Post-Cranial","FeL1 L"
600,39,"Post-Cranial","GLL L"
600,25.2,"Post-Cranial","GLB L"
600,310,"Post-Cranial","HuL1 L"
600,41.8,"Post-Cranial","HuHD L"
600,16.6,"Post-Cranial","HuD1 L"
600,18.3,"Post-Cranial","HuD2 L"
600,58,"Post-Cranial","HuC L"
600,219,"Post-Cranial","RaL R"
600,219,"Post-Cranial","RaL L"
600,237,"Post-Cranial","ULL1 L"
600,27.7,"Post-Cranial","FeD1 R"
600,26,"Post-Cranial","FeD1 L"
600,29.1,"Post-Cranial","FeD2 R"
600,29,"Post-Cranial","FeD2 L"
600,27.3,"Post-Cranial","FeD3 R"
600,28.3,"Post-Cranial","FeD3 L"
600,24.3,"Post-Cranial","FeD4 R"
600,24.1,"Post-Cranial","FeD4 L"
600,82,"Post-Cranial","FeC R"
600,83,"Post-Cranial","FeC L"
600,73.3,"Post-Cranial","FeE R"
600,73.3,"Post-Cranial","FeE L"
600,45,"Post-Cranial","FeHD L"
600,436,"Post-Cranial","FeL2 R"
600,436,"Post-Cranial","FeL2 L"
600,46.2,"Post-Cranial","FeHD R"
608,50.2,"Cranial","NH' Nasal Height"
608,7.8,"Cranial","SC Simotic Chord"
608,44,"Cranial","G'1 Palatal Length (st-o)"
608,48.3,"Cranial","ext-L External Length"
608,190,"Cranial","L Maximum Length"
608,140,"Cranial","S1 Frontal Arc"
608,120,"Cranial","S2 Parietal Arc"
608,120,"Cranial","S3 Occipital Arc"
608,115.3,"Cranial","S1' Frontal Chord"
608,106.3,"Cranial","S2' Parietal Chord"
608,99.7,"Cranial","S3' Occipital Chord"
608,64.5,"Cranial","G'H Upper Facial Height"
608,39.2,"Cranial","O'1 Orbital Breadth L"
608,38,"Cranial","O'2 Orbital Length L"
608,123,"Cranial","PBH Porion-Bregma Height R"
608,25.9,"Mandibular","RB' Minimum Ramus B L"
608,51.5,"Mandibular","CrH Coronoid Height L"
608,53.5,"Mandibular","RH Ramus Height L"
608,136.5,"Post-Cranial","CLL1 L"
608,37.2,"Post-Cranial","GLL R"
608,36,"Post-Cranial","GLL L"
608,24.2,"Post-Cranial","GLB R"
608,24.1,"Post-Cranial","GLB L"
608,39.2,"Post-Cranial","HuHD R"
608,55.4,"Post-Cranial","HuE1 R"
612,109,"Cranial","S2 Parietal Arc"
612,113,"Cranial","S3 Occipital Arc"
612,101.7,"Cranial","S2' Parietal Chord"
612,91.7,"Cranial","S3' Occipital Chord"
612,33.2,"Mandibular","H1 Symphyseal Height"
612,30.3,"Mandibular","RB' Minimum Ramus B L"
612,113.7,"Post-Cranial","SaB"
612,50.1,"Post-Cranial","BW"
612,40.1,"Post-Cranial","GLL R"
612,40.5,"Post-Cranial","GLL L"
612,28.2,"Post-Cranial","GLB L"
612,295,"Post-Cranial","HuL1 R"
612,42.1,"Post-Cranial","HuHD R"
612,42.8,"Post-Cranial","HuHD L"
612,22.3,"Post-Cranial","HuD1 R"
612,20.2,"Post-Cranial","HuD1 L"
612,18.8,"Post-Cranial","HuD2 R"
612,18.4,"Post-Cranial","HuD2 L"
612,65,"Post-Cranial","HuC R"
612,63,"Post-Cranial","HuC L"
612,58.5,"Post-Cranial","HuE1 R"
612,58.8,"Post-Cranial","HuE1 L"
612,217,"Post-Cranial","RaL R"
612,236,"Post-Cranial","ULL1 R"
612,234,"Post-Cranial","ULL1 L"
612,30.3,"Post-Cranial","FeD1 R"
612,29.8,"Post-Cranial","FeD1 L"
612,32.4,"Post-Cranial","FeD2 R"
612,32.9,"Post-Cranial","FeD2 L"
612,44.6,"Post-Cranial","FeHD L"
612,45.2,"Post-Cranial","FeHD R"
615,31,"Mandibular","RB' Minimum Ramus B R"
615,39,"Post-Cranial","GLL L"
615,28.2,"Post-Cranial","GLB L"
615,50.1,"Post-Cranial","HuE1 L"
622,180,"Cranial","L Maximum Length"
622,135,"Cranial","B Maximum Breadth"
622,124,"Cranial","S1 Frontal Arc"
622,125,"Cranial","S2 Parietal Arc"
622,112.2,"Cranial","S1' Frontal Chord"
622,113.6,"Cranial","S2' Parietal Chord"
622,30,"Mandibular","H1 Symphyseal Height"
622,112,"Mandibular","M< Mandibular Angle"
622,32.4,"Mandibular","RB' Minimum Ramus B R"
622,33.6,"Mandibular","RB' Minimum Ramus B L"
622,77.9,"Mandibular","CrH Coronoid Height R"
622,80,"Mandibular","CrH Coronoid Height L"
622,77.4,"Mandibular","RH Ramus Height R"
622,74.6,"Mandibular","RH Ramus Height L"
622,342,"Post-Cranial","HuL1 L"
622,43.8,"Post-Cranial","HuHD L"
622,21.9,"Post-Cranial","HuD1 L"
622,22.2,"Post-Cranial","HuD2 L"
622,64.5,"Post-Cranial","HuE1 R"
622,62.5,"Post-Cranial","HuE1 L"
628,242,"Post-Cranial","ULL1 R"
628,29.5,"Post-Cranial","FeD1 L"
628,31,"Post-Cranial","FeD2 L"
628,46.6,"Post-Cranial","FeHD L"
632,23.8,"Post-Cranial","FeD1 L"
632,30.5,"Post-Cranial","FeD2 L"
632,39.8,"Post-Cranial","FeHD L"
635,480,"Post-Cranial","FeL1 R"
635,31,"Post-Cranial","FeD1 R"
635,34.2,"Post-Cranial","FeD2 R"
635,32,"Post-Cranial","FeD3 R"
635,31,"Post-Cranial","FeD4 R"
635,98,"Post-Cranial","FeC R"
635,80.4,"Post-Cranial","FeE R"
635,398,"Post-Cranial","TiL1 R"
635,398,"Post-Cranial","TiL2 R"
635,38.1,"Post-Cranial","TiD1 R"
635,26,"Post-Cranial","TiD2 R"
635,80.5,"Post-Cranial","CaL R"
635,82.7,"Post-Cranial","CaL L"
635,53.4,"Post-Cranial","TaL R"
635,476,"Post-Cranial","FeL2 R"
635,46.7,"Post-Cranial","FeHD R"
638,32.4,"Post-Cranial","FeD1 L"
638,29.3,"Post-Cranial","FeD2 L"
638,45,"Post-Cranial","FeHD L"
641,191,"Cranial","L Maximum Length"
641,149,"Cranial","B Maximum Breadth"
641,128,"Cranial","H' Basi-Bregmatic Height"
641,315,"Cranial","BQ' Transverse Biporial Arc"
641,133,"Cranial","S1 Frontal Arc"
641,117,"Cranial","S2 Parietal Arc"
641,114,"Cranial","S2' Parietal Chord"
641,104,"Cranial","S3' Occipital Chord"
641,540,"Cranial","U Max. Circumference"
641,112,"Cranial","Biast B Biasterionic Breadth"
641,36.8,"Cranial","FL Foraminal Length"
641,32.7,"Cranial","FB Foraminal Breadth"
641,124,"Cranial","PBH Porion-Bregma Height R"
641,125,"Cranial","PBH Porion-Bregma Height L"
641,113,"Mandibular","ML Maximum Length"
641,124,"Mandibular","W1 Bicondylar Width"
641,35.4,"Mandibular","H1 Symphyseal Height"
641,99.3,"Mandibular","GoGo Bigonial Breadth"
641,46.2,"Mandibular","ZZ Biforamen Breadth"
641,125,"Mandibular","M< Mandibular Angle"
641,40.4,"Mandibular","RB' Minimum Ramus B R"
641,39.5,"Mandibular","RB' Minimum Ramus B L"
641,71.2,"Mandibular","CrH Coronoid Height R"
641,71.7,"Mandibular","CrH Coronoid Height L"
641,68.8,"Mandibular","RH Ramus Height R"
641,72,"Mandibular","RH Ramus Height L"
641,61,"Post-Cranial","BW"
641,43.2,"Post-Cranial","GLL L"
641,348,"Post-Cranial","HuL1 L"
641,47,"Post-Cranial","HuHD L"
641,21.8,"Post-Cranial","HuD1 L"
641,19.1,"Post-Cranial","HuD2 L"
641,67,"Post-Cranial","HuC L"
641,60,"Post-Cranial","HuE1 L"
641,23.6,"Post-Cranial","RaHD L"
646,96,"Mandibular","ML Maximum Length"
646,122,"Mandibular","W1 Bicondylar Width"
646,85.1,"Mandibular","GoGo Bigonial Breadth"
646,45.6,"Mandibular","ZZ Biforamen Breadth"
646,115,"Mandibular","M< Mandibular Angle"
646,29.8,"Mandibular","RB' Minimum Ramus B R"
646,28.7,"Mandibular","RB' Minimum Ramus B L"
646,67.6,"Mandibular","CrH Coronoid Height R"
646,73.3,"Mandibular","CrH Coronoid Height L"
646,64.5,"Mandibular","RH Ramus Height R"
646,65.5,"Mandibular","RH Ramus Height L"
646,145,"Post-Cranial","CLL1 R"
646,147,"Post-Cranial","CLL1 L"
646,47.6,"Post-Cranial","GLL R"
646,46.6,"Post-Cranial","GLL L"
646,31.5,"Post-Cranial","GLB R"
646,32.6,"Post-Cranial","GLB L"
646,68.4,"Post-Cranial","HuE1 L"
646,23.8,"Post-Cranial","RaHD R"
654,89,"Cranial","GB Bimaxillary Breadth"
654,57.5,"Cranial","NH' Nasal Height"
654,22.2,"Cranial","NB Nasal Breadth"
654,10,"Cranial","SC Simotic Chord"
654,23,"Cranial","DC Bi-Dacryonic Chord"
654,35,"Cranial","DA Bi-Dacryonic Arc"
654,51.5,"Cranial","G'1 Palatal Length (st-o)"
654,55.5,"Cranial","ext-L External Length"
654,62,"Cranial","ext-B External Breadth (ecm-ecm)"
654,44.7,"Cranial","O'1 Orbital Breadth R"
654,200,"Cranial","L Maximum Length"
654,146,"Cranial","B Maximum Breadth"
654,138,"Cranial","H' Basi-Bregmatic Height"
654,106,"Cranial","LB Basi-Nasal Length"
654,115.5,"Cranial","J Bizygomatic Breadth"
654,95,"Cranial","GL Basi-Alveolar Length"
654,330,"Cranial","BQ' Transverse Biporial Arc"
654,145,"Cranial","S1 Frontal Arc"
654,145,"Cranial","S2 Parietal Arc"
654,120,"Cranial","S3 Occipital Arc"
654,127,"Cranial","S1' Frontal Chord"
654,129,"Cranial","S2' Parietal Chord"
654,97.5,"Cranial","S3' Occipital Chord"
654,560,"Cranial","U Max. Circumference"
654,121,"Cranial","Biast B Biasterionic Breadth"
654,31.7,"Cranial","FL Foraminal Length"
654,28.5,"Cranial","FB Foraminal Breadth"
654,106.5,"Cranial","ec-ec Bi-Orbital Breadth"
654,110,"Cranial","fmt-fmt Upper Facial Breadth"
654,43.2,"Cranial","O'1 Orbital Breadth L"
654,37,"Cranial","O'2 Orbital Length R"
654,39,"Cranial","O'2 Orbital Length L"
654,131,"Cranial","PBH Porion-Bregma Height R"
654,132,"Cranial","PBH Porion-Bregma Height L"
654,118,"Mandibular","ML Maximum Length"
654,114,"Mandibular","W1 Bicondylar Width"
654,41,"Mandibular","H1 Symphyseal Height"
654,88.5,"Mandibular","GoGo Bigonial Breadth"
654,47.1,"Mandibular","ZZ Biforamen Breadth"
654,122,"Mandibular","M< Mandibular Angle"
654,33.8,"Mandibular","RB' Minimum Ramus B L"
654,72.2,"Mandibular","CrH Coronoid Height L"
654,67.7,"Mandibular","RH Ramus Height R"
654,70,"Mandibular","RH Ramus Height L"
654,110,"Post-Cranial","SaB"
654,54.5,"Post-Cranial","BW"
654,416,"Post-Cranial","FeL1 R"
654,423,"Post-Cranial","FeL1 L"
654,147,"Post-Cranial","CLL1 R"
654,148,"Post-Cranial","CLL1 L"
654,42.3,"Post-Cranial","GLL R"
654,39.2,"Post-Cranial","GLL L"
654,32,"Post-Cranial","GLB R"
654,30.6,"Post-Cranial","GLB L"
654,308,"Post-Cranial","HuL1 R"
654,305,"Post-Cranial","HuL1 L"
654,49,"Post-Cranial","HuHD R"
654,47,"Post-Cranial","HuHD L"
654,24,"Post-Cranial","HuD1 R"
654,23.5,"Post-Cranial","HuD1 L"
654,22,"Post-Cranial","HuD2 R"
654,21,"Post-Cranial","HuD2 L"
654,76,"Post-Cranial","HuC R"
654,73,"Post-Cranial","HuC L"
654,65.8,"Post-Cranial","HuE1 R"
654,64.8,"Post-Cranial","HuE1 L"
654,229,"Post-Cranial","RaL R"
654,228,"Post-Cranial","RaL L"
654,24.3,"Post-Cranial","RaHD R"
654,22.8,"Post-Cranial","RaHD L"
654,249,"Post-Cranial","ULL1 R"
654,252,"Post-Cranial","ULL1 L"
654,53.3,"Post-Cranial","TaL L"
654,29.5,"Post-Cranial","FeD1 R"
654,32,"Post-Cranial","FeD1 L"
654,35,"Post-Cranial","FeD2 R"
654,35.2,"Post-Cranial","FeD2 L"
654,29.6,"Post-Cranial","FeD3 R"
654,29.6,"Post-Cranial","FeD3 L"
654,30,"Post-Cranial","FeD4 R"
654,28.8,"Post-Cranial","FeD4 L"
654,92,"Post-Cranial","FeC R"
654,92,"Post-Cranial","FeC L"
654,81.3,"Post-Cranial","FeE R"
654,82.3,"Post-Cranial","FeE L"
654,335,"Post-Cranial","TiL1 R"
654,339,"Post-Cranial","TiL1 L"
654,336,"Post-Cranial","TiL2 R"
654,338,"Post-Cranial","TiL2 L"
654,39.4,"Post-Cranial","TiD1 R"
654,41.5,"Post-Cranial","TiD1 L"
654,28.5,"Post-Cranial","TiD2 R"
654,29,"Post-Cranial","TiD2 L"
654,75.5,"Post-Cranial","TiE R"
654,75.7,"Post-Cranial","TiE L"
654,329,"Post-Cranial","FiL1 R"
654,334,"Post-Cranial","FiL1 L"
654,80.5,"Post-Cranial","CaL R"
654,79.2,"Post-Cranial","CaL L"
654,54.9,"Post-Cranial","TaL R"
654,45.4,"Post-Cranial","FeHD L"
654,413,"Post-Cranial","FeL2 R"
654,419,"Post-Cranial","FeL2 L"
654,47,"Post-Cranial","FeHD R"
654,35,"Cranial","G'2 Palatal Breadth (end-end)"
668,51.5,"Cranial","G'1 Palatal Length (st-o)"
668,57.4,"Cranial","ext-L External Length"
668,64.8,"Cranial","ext-B External Breadth (ecm-ecm)"
668,120,"Cranial","S3 Occipital Arc"
668,96.3,"Cranial","S3' Occipital Chord"
668,126,"Cranial","Biast B Biasterionic Breadth"
668,39,"Cranial","FL Foraminal Length"
668,32.6,"Cranial","FB Foraminal Breadth"
668,131,"Mandibular","W1 Bicondylar Width"
668,105.7,"Mandibular","GoGo Bigonial Breadth"
668,123,"Mandibular","M< Mandibular Angle"
668,32.7,"Mandibular","RB' Minimum Ramus B R"
668,30.8,"Mandibular","RB' Minimum Ramus B L"
668,61.3,"Mandibular","CrH Coronoid Height R"
668,58,"Mandibular","RH Ramus Height R"
668,60.4,"Mandibular","RH Ramus Height L"
668,466,"Post-Cranial","FeL1 R"
668,471,"Post-Cranial","FeL1 L"
668,169,"Post-Cranial","CLL1 L"
668,45.7,"Post-Cranial","GLL L"
668,352,"Post-Cranial","HuL1 R"
668,350,"Post-Cranial","HuL1 L"
668,54.7,"Post-Cranial","HuHD R"
668,53.8,"Post-Cranial","HuHD L"
668,25.6,"Post-Cranial","HuD1 R"
668,24.9,"Post-Cranial","HuD1 L"
668,21.3,"Post-Cranial","HuD2 R"
668,22.7,"Post-Cranial","HuD2 L"
668,76,"Post-Cranial","HuC R"
668,77,"Post-Cranial","HuC L"
668,67.8,"Post-Cranial","HuE1 R"
668,67.2,"Post-Cranial","HuE1 L"
668,252,"Post-Cranial","RaL L"
668,25.8,"Post-Cranial","RaHD L"
668,273,"Post-Cranial","ULL1 L"
668,58.1,"Post-Cranial","TaL L"
668,30.6,"Post-Cranial","FeD1 R"
668,29.5,"Post-Cranial","FeD1 L"
668,33.8,"Post-Cranial","FeD2 R"
668,36.5,"Post-Cranial","FeD2 L"
668,29,"Post-Cranial","FeD3 R"
668,28,"Post-Cranial","FeD3 L"
668,31,"Post-Cranial","FeD4 R"
668,30.4,"Post-Cranial","FeD4 L"
668,94,"Post-Cranial","FeC R"
668,91,"Post-Cranial","FeC L"
668,90,"Post-Cranial","FeE R"
668,90.1,"Post-Cranial","FeE L"
668,380,"Post-Cranial","TiL1 R"
668,386,"Post-Cranial","TiL1 L"
668,379,"Post-Cranial","TiL2 R"
668,375,"Post-Cranial","TiL2 L"
668,38.3,"Post-Cranial","TiD1 R"
668,36,"Post-Cranial","TiD1 L"
668,26.8,"Post-Cranial","TiD2 R"
668,27,"Post-Cranial","TiD2 L"
668,83.5,"Post-Cranial","TiE R"
668,85.4,"Post-Cranial","TiE L"
668,380,"Post-Cranial","FiL1 L"
668,85.6,"Post-Cranial","CaL R"
668,82.7,"Post-Cranial","CaL L"
668,58,"Post-Cranial","TaL R"
668,50.2,"Post-Cranial","FeHD L"
668,464,"Post-Cranial","FeL2 R"
668,462,"Post-Cranial","FeL2 L"
668,50.3,"Post-Cranial","FeHD R"
668,34.6,"Cranial","G'2 Palatal Breadth (end-end)"
675,86.3,"Cranial","GB Bimaxillary Breadth"
675,53.2,"Cranial","NH' Nasal Height"
675,25.2,"Cranial","NB Nasal Breadth"
675,10,"Cranial","SC Simotic Chord"
675,22.5,"Cranial","DC Bi-Dacryonic Chord"
675,32,"Cranial","DA Bi-Dacryonic Arc"
675,45,"Cranial","G'1 Palatal Length (st-o)"
675,51.5,"Cranial","ext-L External Length"
675,58.6,"Cranial","ext-B External Breadth (ecm-ecm)"
675,39.5,"Cranial","O'1 Orbital Breadth R"
675,188,"Cranial","L Maximum Length"
675,145,"Cranial","B Maximum Breadth"
675,130,"Cranial","H' Basi-Bregmatic Height"
675,98,"Cranial","LB Basi-Nasal Length"
675,94,"Cranial","GL Basi-Alveolar Length"
675,310,"Cranial","BQ' Transverse Biporial Arc"
675,125,"Cranial","S1 Frontal Arc"
675,115,"Cranial","S2 Parietal Arc"
675,130,"Cranial","S3 Occipital Arc"
675,104.4,"Cranial","S1' Frontal Chord"
675,108.7,"Cranial","S2' Parietal Chord"
675,103.2,"Cranial","S3' Occipital Chord"
675,535,"Cranial","U Max. Circumference"
675,119,"Cranial","Biast B Biasterionic Breadth"
675,37.8,"Cranial","FL Foraminal Length"
675,34.2,"Cranial","FB Foraminal Breadth"
675,99.2,"Cranial","ec-ec Bi-Orbital Breadth"
675,104.9,"Cranial","fmt-fmt Upper Facial Breadth"
675,121.8,"Cranial","TFH Total Facial Height"
675,69.6,"Cranial","G'H Upper Facial Height"
675,39.5,"Cranial","O'1 Orbital Breadth L"
675,33,"Cranial","O'2 Orbital Length R"
675,32.8,"Cranial","O'2 Orbital Length L"
675,126,"Cranial","PBH Porion-Bregma Height R"
675,126,"Cranial","PBH Porion-Bregma Height L"
675,106,"Mandibular","ML Maximum Length"
675,120,"Mandibular","W1 Bicondylar Width"
675,33.3,"Mandibular","H1 Symphyseal Height"
675,107.2,"Mandibular","GoGo Bigonial Breadth"
675,45.5,"Mandibular","ZZ Biforamen Breadth"
675,125,"Mandibular","M< Mandibular Angle"
675,32,"Mandibular","RB' Minimum Ramus B R"
675,32.2,"Mandibular","RB' Minimum Ramus B L"
675,63,"Mandibular","CrH Coronoid Height L"
675,64.6,"Mandibular","RH Ramus Height R"
675,66.8,"Mandibular","RH Ramus Height L"
675,33,"Cranial","G'2 Palatal Breadth (end-end)"
681,89.7,"Cranial","GB Bimaxillary Breadth"
681,52,"Cranial","NH' Nasal Height"
681,21,"Cranial","NB Nasal Breadth"
681,10.3,"Cranial","SC Simotic Chord"
681,25.7,"Cranial","DC Bi-Dacryonic Chord"
681,42,"Cranial","DA Bi-Dacryonic Arc"
681,33.9,"Cranial","O'1 Orbital Breadth R"
681,186,"Cranial","L Maximum Length"
681,150,"Cranial","B Maximum Breadth"
681,134,"Cranial","H' Basi-Bregmatic Height"
681,100,"Cranial","LB Basi-Nasal Length"
681,315,"Cranial","BQ' Transverse Biporial Arc"
681,133,"Cranial","S1 Frontal Arc"
681,132,"Cranial","S2 Parietal Arc"
681,129,"Cranial","S3 Occipital Arc"
681,117.3,"Cranial","S1' Frontal Chord"
681,117.6,"Cranial","S2' Parietal Chord"
681,102.3,"Cranial","S3' Occipital Chord"
681,530,"Cranial","U Max. Circumference"
681,114.2,"Cranial","Biast B Biasterionic Breadth"
681,35.3,"Cranial","FL Foraminal Length"
681,26.1,"Cranial","FB Foraminal Breadth"
681,93.3,"Cranial","ec-ec Bi-Orbital Breadth"
681,102.1,"Cranial","fmt-fmt Upper Facial Breadth"
681,33.4,"Cranial","O'1 Orbital Breadth L"
681,34.4,"Cranial","O'2 Orbital Length R"
681,34.9,"Cranial","O'2 Orbital Length L"
681,130,"Cranial","PBH Porion-Bregma Height R"
681,129,"Cranial","PBH Porion-Bregma Height L"
681,102.9,"Mandibular","GoGo Bigonial Breadth"
681,109,"Mandibular","M< Mandibular Angle"
681,33.9,"Mandibular","RB' Minimum Ramus B R"
681,68.9,"Mandibular","CrH Coronoid Height L"
681,67.6,"Mandibular","RH Ramus Height R"
681,67.8,"Mandibular","RH Ramus Height L"
681,57.1,"Post-Cranial","BW"
681,318,"Post-Cranial","HuL1 R"
681,233,"Post-Cranial","RaL R"
681,229,"Post-Cranial","RaL L"
681,32.9,"Post-Cranial","TiD1 R"
681,26.7,"Post-Cranial","TiD2 R"
681,55.6,"Post-Cranial","TaL R"
697,94.3,"Cranial","GB Bimaxillary Breadth"
